date,home,away,open_rl,open_books,close_rl,close_books
2025-07-08,MIL,LAD,-1.50,11,-1.50,11
2025-07-08,STL,WSH,1.50,11,1.50,11
2025-07-09,HOU,CLE,1.50,11,1.50,11
2025-07-09,LAA,TEX,-1.50,11,-1.50,11
2025-07-09,SD,AZ,1.50,11,1.50,11
2025-07-09,SF,PHI,-1.50,11,-1.50,11
2025-07-09,ATH,ATL,-1.50,10,-1.50,10
2025-07-09,CWS,TOR,-1.50,11,-1.50,11
2025-07-09,MIL,LAD,-1.50,11,-1.50,11
2025-07-09,SF,PHI,-1.50,11,-1.50,11
2025-07-09,DET,TB,1.50,8,1.50,11
2025-07-09,NYY,SEA,1.50,11,1.50,11
2025-07-09,BOS,COL,1.50,11,1.50,11
2025-07-09,CIN,MIA,1.50,11,1.50,11
2025-07-09,KC,PIT,1.50,11,1.50,11
2025-07-09,MIN,CHC,-1.50,10,-1.50,10
2025-07-09,STL,WSH,1.50,11,1.50,11
2025-07-10,HOU,CLE,,0,,0
2025-07-10,LAA,TEX,-1.50,11,-1.50,11
2025-07-10,SD,AZ,-1.50,11,-1.50,11
2025-07-10,ATH,ATL,-1.50,10,-1.50,10
2025-07-10,BAL,NYM,-1.50,8,-1.50,9
2025-07-10,BAL,NYM,-1.50,8,-1.50,9
2025-07-10,MIN,CHC,-1.50,10,-1.50,10
2025-07-10,CIN,MIA,1.50,11,1.50,11
2025-07-10,NYY,SEA,-1.50,11,-1.50,11
2025-07-10,BOS,TB,-1.50,11,-1.50,11
2025-07-10,STL,WSH,1.50,11,1.50,11
2025-07-11,ATH,ATL,,0,,0
2025-07-11,LAA,TEX,,0,,0
2025-07-11,SD,AZ,,0,,0
2025-07-11,CWS,CLE,-1.50,10,-1.50,10
2025-07-11,BAL,MIA,1.50,10,1.50,10
2025-07-11,NYY,CHC,1.50,10,1.50,10
2025-07-11,CIN,COL,1.50,10,1.50,10
2025-07-11,DET,SEA,1.50,10,1.50,10
2025-07-11,BOS,TB,0.00,10,0.00,10
2025-07-12,CWS,CLE,-1.50,10,-1.50,10
2025-07-12,KC,NYM,-1.50,10,-1.50,10
2025-07-12,HOU,TEX,1.50,10,0.00,10
2025-07-12,MIN,PIT,1.50,7,1.50,10
2025-07-12,MIL,WSH,1.50,10,1.50,10
2025-07-12,STL,ATL,1.50,6,-1.50,10
2025-07-12,LAA,AZ,0.00,10,0.00,10
2025-07-12,SD,PHI,-1.50,10,-1.50,10
2025-07-12,ATH,TOR,-1.50,9,-1.50,9
2025-07-12,SF,LAD,-1.50,10,-1.50,10
2025-07-12,NYY,CHC,1.50,10,1.50,10
2025-07-12,DET,SEA,1.50,10,0.00,10
2025-07-12,MIN,PIT,1.50,7,1.50,10
2025-07-12,STL,ATL,1.50,6,-1.50,10
2025-07-12,SF,LAD,-1.50,10,-1.50,10
2025-07-12,BAL,MIA,1.50,10,1.50,10
2025-07-12,CIN,COL,1.50,10,1.50,10
2025-07-12,KC,NYM,-1.50,10,-1.50,10
2025-07-12,BOS,TB,1.50,10,1.50,10
2025-07-12,CWS,CLE,-1.50,10,-1.50,10
2025-07-12,MIL,WSH,1.50,10,1.50,10
2025-07-12,HOU,TEX,1.50,10,0.00,10
2025-07-12,SD,PHI,-1.50,10,-1.50,10
2025-07-13,LAA,AZ,-1.50,11,1.50,11
2025-07-13,ATH,TOR,-1.50,10,-1.50,10
2025-07-13,BOS,TB,-1.50,11,-1.50,11
2025-07-13,BAL,MIA,1.50,11,1.50,11
2025-07-13,NYY,CHC,1.50,11,1.50,11
2025-07-13,CIN,COL,1.50,11,1.50,11
2025-07-13,DET,SEA,-1.50,11,-1.50,11
2025-07-13,KC,NYM,-1.50,11,-1.50,11
2025-07-13,HOU,TEX,1.50,11,1.50,11
2025-07-13,MIN,PIT,1.50,11,1.50,11
2025-07-13,CWS,CLE,-1.50,11,-1.50,11
2025-07-13,MIL,WSH,1.50,11,1.50,11
2025-07-13,STL,ATL,1.50,7,1.50,10
2025-07-13,SF,LAD,-1.50,11,-1.50,11
2025-07-13,ATH,TOR,-1.50,10,-1.50,10
2025-07-13,LAA,AZ,-1.50,11,1.50,11
2025-07-13,SD,PHI,-1.50,11,-1.50,11
2025-07-18,CHC,BOS,1.50,11,1.50,11
2025-07-18,PIT,CWS,1.50,11,1.50,11
2025-07-18,WSH,SD,-1.50,11,-1.50,11
2025-07-18,PHI,LAA,1.50,8,1.50,9
2025-07-18,TOR,SF,1.50,11,1.50,11
2025-07-18,NYM,CIN,1.50,11,1.50,11
2025-07-18,CLE,ATH,1.50,10,1.50,10
2025-07-18,MIA,KC,-1.50,8,-1.50,9
2025-07-18,ATL,NYY,-1.50,7,-1.50,8
2025-07-18,TB,BAL,1.50,11,1.50,11
2025-07-19,TEX,DET,-1.50,11,-1.50,11
2025-07-19,COL,MIN,-1.50,11,-1.50,11
2025-07-19,AZ,STL,-1.50,11,-1.50,11
2025-07-19,SEA,HOU,1.50,11,1.50,11
2025-07-19,LAD,MIL,1.50,11,1.50,11
2025-07-19,TOR,SF,-1.50,11,-1.50,11
2025-07-19,NYM,CIN,1.50,11,1.50,11
2025-07-19,MIA,KC,-1.50,11,-1.50,11
2025-07-19,PHI,LAA,1.50,11,1.50,11
2025-07-19,PIT,CWS,1.50,11,1.50,11
2025-07-19,WSH,SD,-1.50,11,-1.50,11
2025-07-19,TB,BAL,1.50,11,1.50,11
2025-07-19,TEX,DET,-1.50,11,-1.50,11
2025-07-19,CLE,ATH,1.50,10,1.50,10
2025-07-19,CHC,BOS,1.50,11,1.50,11
2025-07-19,AZ,STL,-1.50,11,-1.50,11
2025-07-19,ATL,NYY,-1.50,10,-1.50,10
2025-07-20,COL,MIN,-1.50,11,-1.50,11
2025-07-20,LAD,MIL,1.50,11,1.50,11
2025-07-20,SEA,HOU,1.50,11,1.50,11
2025-07-20,TOR,SF,-1.50,11,1.25,8
2025-07-20,TB,BAL,1.50,11,-1.50,9
2025-07-20,WSH,SD,-1.50,11,-1.50,11
2025-07-20,PHI,LAA,1.50,11,1.50,11
2025-07-20,PIT,CWS,1.50,11,1.50,11
2025-07-20,ATL,NYY,1.50,11,1.50,11
2025-07-20,NYM,CIN,1.50,11,1.50,11
2025-07-20,CLE,ATH,1.50,10,-1.50,10
2025-07-20,MIA,KC,-1.50,11,-1.50,11
2025-07-20,CHC,BOS,-1.50,11,-1.50,11
2025-07-20,COL,MIN,-1.50,11,-1.50,11
2025-07-20,SEA,HOU,1.50,11,1.50,11
2025-07-20,AZ,STL,1.50,11,1.50,11
2025-07-20,LAD,MIL,1.50,11,1.50,11
2025-07-20,TEX,DET,-1.50,11,-1.50,11
2025-07-21,CLE,BAL,1.50,11,1.50,11
2025-07-21,PIT,DET,1.50,11,1.50,11
2025-07-21,MIA,SD,1.50,11,1.50,11
2025-07-21,WSH,CIN,-1.50,11,-1.50,11
2025-07-21,PHI,BOS,1.50,11,1.50,11
2025-07-21,TOR,NYY,-1.50,11,-1.50,11
2025-07-21,NYM,LAA,1.50,11,1.50,11
2025-07-21,ATL,SF,1.50,10,1.50,10
2025-07-21,TB,CWS,1.50,11,1.50,11
2025-07-22,CHC,KC,1.50,11,1.50,11
2025-07-22,TEX,ATH,1.50,10,1.50,10
2025-07-22,COL,STL,-1.50,11,-1.50,11
2025-07-22,AZ,HOU,-1.50,11,-1.50,11
2025-07-22,SEA,MIL,1.50,11,1.50,11
2025-07-22,LAD,MIN,1.50,10,1.50,10
2025-07-22,CLE,BAL,1.50,11,1.50,11
2025-07-22,PIT,DET,-1.50,11,-1.50,11
2025-07-22,MIA,SD,1.50,11,1.50,11
2025-07-22,WSH,CIN,-1.50,11,-1.50,11
2025-07-22,PHI,BOS,1.50,11,1.50,11
2025-07-22,TB,CWS,1.50,11,1.50,11
2025-07-22,TOR,NYY,1.50,11,1.50,11
2025-07-22,NYM,LAA,1.50,11,1.50,11
2025-07-22,ATL,SF,1.50,10,1.50,10
2025-07-23,CHC,KC,1.50,10,1.50,11
2025-07-23,TEX,ATH,1.50,9,1.50,10
2025-07-23,COL,STL,-1.50,10,-1.50,11
2025-07-23,AZ,HOU,1.50,10,1.50,11
2025-07-23,SEA,MIL,1.50,10,1.50,11
2025-07-23,LAD,MIN,1.50,9,1.50,10
2025-07-23,WSH,CIN,-1.50,10,-1.50,8
2025-07-23,MIA,SD,-1.50,10,-1.50,8
2025-07-23,ATL,SF,1.50,10,1.50,10
2025-07-23,PIT,DET,-1.50,10,-1.50,11
2025-07-23,NYM,LAA,1.50,10,1.50,11
2025-07-23,CHC,KC,1.50,10,1.50,11
2025-07-23,COL,STL,-1.50,10,-1.50,11
2025-07-23,AZ,HOU,1.50,10,1.50,11
2025-07-23,SEA,MIL,1.50,10,1.50,11
2025-07-23,LAD,MIN,1.50,9,1.50,10
2025-07-23,CLE,BAL,1.50,10,1.50,11
2025-07-23,TOR,NYY,-1.50,10,-1.50,11
2025-07-23,PHI,BOS,1.50,10,1.50,11
2025-07-23,TB,CWS,1.50,10,1.50,11
2025-07-24,TEX,ATH,,0,,0
2025-07-24,CLE,BAL,1.50,11,-1.50,11
2025-07-24,DET,TOR,1.50,11,1.50,11
2025-07-24,STL,SD,1.50,11,1.50,11
2025-07-25,HOU,ATH,1.50,10,,0
2025-07-25,LAA,SEA,-1.50,11,,0
2025-07-25,MIL,MIA,1.50,11,,0
2025-07-25,PIT,AZ,-1.50,11,,0
2025-07-25,BAL,COL,1.50,11,,0
2025-07-25,NYY,PHI,1.50,11,,0
2025-07-25,BOS,LAD,-1.50,11,,0
2025-07-25,CIN,TB,-1.50,11,,0
2025-07-25,DET,TOR,-1.50,11,,0
2025-07-25,STL,SD,-1.50,11,,0
2025-07-25,CWS,CHC,-1.50,11,,0
2025-07-26,TEX,ATL,1.50,11,-1.50,11
2025-07-26,HOU,ATH,1.50,10,1.50,10
2025-07-26,MIN,WSH,1.50,11,1.50,11
2025-07-26,LAA,SEA,-1.50,11,-1.50,11
2025-07-26,SF,NYM,-1.50,11,-1.50,11
2025-07-26,NYY,PHI,-1.50,11,-1.50,11
2025-07-26,KC,CLE,1.50,11,1.50,11
2025-07-26,KC,CLE,1.50,11,1.50,11
2025-07-26,DET,TOR,1.50,11,1.50,11
2025-07-26,PIT,AZ,-1.50,11,-1.50,11
2025-07-26,CIN,TB,1.50,11,1.50,11
2025-07-26,BAL,COL,1.50,11,1.50,11
2025-07-26,TEX,ATL,1.50,11,-1.50,11
2025-07-26,HOU,ATH,1.50,10,1.50,10
2025-07-26,MIN,WSH,1.50,11,1.50,11
2025-07-26,CWS,CHC,-1.50,11,-1.50,11
2025-07-26,MIL,MIA,1.50,11,1.50,11
2025-07-26,BOS,LAD,1.50,11,1.50,11
2025-07-26,STL,SD,1.50,11,1.50,11
2025-07-27,SF,NYM,-1.50,11,-1.50,11
2025-07-27,LAA,SEA,-1.50,11,-1.50,11
2025-07-27,BAL,COL,1.50,11,1.50,11
2025-07-27,BOS,LAD,-1.50,11,-1.50,11
2025-07-27,PIT,AZ,1.50,11,1.50,11
2025-07-27,NYY,PHI,-1.50,11,-1.50,11
2025-07-27,CIN,TB,-1.50,11,-1.50,11
2025-07-27,DET,TOR,1.50,11,-1.50,11
2025-07-27,KC,CLE,1.50,11,1.50,11
2025-07-27,HOU,ATH,1.50,10,1.50,10
2025-07-27,MIN,WSH,1.50,9,1.50,11
2025-07-27,CWS,CHC,-1.50,11,-1.50,11
2025-07-27,MIL,MIA,1.50,11,1.50,11
2025-07-27,STL,SD,1.50,11,1.50,11
2025-07-27,TEX,ATL,1.50,11,1.50,11
2025-07-27,LAA,SEA,-1.50,11,-1.50,11
2025-07-27,SF,NYM,-1.50,11,-1.50,11
2025-07-28,BAL,TOR,-1.50,11,-1.50,11
2025-07-28,CLE,COL,1.50,11,1.50,11
2025-07-28,DET,AZ,1.50,11,1.50,11
2025-07-28,NYY,TB,1.50,11,1.50,11
2025-07-28,CIN,LAD,-1.50,11,-1.50,11
2025-07-28,MIN,BOS,0.00,10,-1.50,10
2025-07-28,KC,ATL,-1.50,11,-1.50,11
2025-07-28,CWS,PHI,-1.50,11,-1.50,11
2025-07-28,MIL,CHC,-1.50,11,-1.50,11
2025-07-28,STL,MIA,1.50,11,-1.50,11
2025-07-29,HOU,WSH,1.50,11,1.50,11
2025-07-29,LAA,TEX,1.50,11,1.50,11
2025-07-29,SD,NYM,-1.50,11,-1.50,11
2025-07-29,SF,PIT,1.50,11,1.50,11
2025-07-29,ATH,SEA,-1.50,10,-1.50,10
2025-07-29,BAL,TOR,-1.50,7,-1.50,11
2025-07-29,BAL,TOR,-1.50,7,-1.50,11
2025-07-29,CLE,COL,1.50,11,1.50,11
2025-07-29,DET,AZ,1.50,11,1.50,11
2025-07-29,NYY,TB,1.50,11,1.50,11
2025-07-29,CIN,LAD,-1.50,11,-1.50,11
2025-07-29,MIN,BOS,-1.50,10,-1.50,10
2025-07-29,KC,ATL,1.50,11,1.50,11
2025-07-29,CWS,PHI,-1.50,11,-1.50,11
2025-07-29,MIL,CHC,1.50,11,1.50,11
2025-07-29,STL,MIA,1.50,11,1.50,11
2025-07-30,HOU,WSH,1.50,11,-1.50,11
2025-07-30,LAA,TEX,-1.50,11,-1.50,11
2025-07-30,SD,NYM,-1.50,11,-1.50,11
2025-07-30,SF,PIT,1.50,11,1.50,11
2025-07-30,ATH,SEA,-1.50,10,-1.50,10
2025-07-30,BAL,TOR,-1.50,11,1.50,11
2025-07-30,DET,AZ,1.50,11,1.50,11
2025-07-30,MIN,BOS,0.00,10,1.50,10
2025-07-30,HOU,WSH,1.50,11,-1.50,11
2025-07-30,KC,ATL,1.50,10,1.50,11
2025-07-30,CWS,PHI,-1.50,11,-1.50,11
2025-07-30,MIL,CHC,1.50,11,1.50,11
2025-07-30,SF,PIT,1.50,11,1.50,11
2025-07-30,SD,NYM,-1.50,11,-1.50,11
2025-07-30,CLE,COL,1.50,11,1.50,11
2025-07-30,NYY,TB,1.50,11,1.50,11
2025-07-30,CIN,LAD,-1.50,11,-1.50,11
2025-07-30,STL,MIA,1.50,11,1.50,11
2025-07-31,LAA,TEX,,0,,0
2025-07-31,ATH,SEA,,0,,0
2025-07-31,NYY,TB,-1.50,11,-1.50,11
2025-07-31,CIN,ATL,1.50,10,1.50,10
2025-08-01,SEA,TEX,1.50,11,1.50,11
2025-08-01,CIN,ATL,1.50,10,,0
2025-08-01,CHC,BAL,1.50,11,1.50,11
2025-08-01,PHI,DET,1.50,11,1.50,11
2025-08-01,WSH,MIL,-1.50,11,-1.50,11
2025-08-01,TOR,KC,1.50,8,1.50,9
2025-08-01,BOS,HOU,-1.50,8,-1.50,11
2025-08-01,NYM,SF,1.50,11,1.50,11
2025-08-01,CLE,MIN,1.50,10,1.50,10
2025-08-01,MIA,NYY,-1.50,11,-1.50,11
2025-08-01,TB,LAD,-1.50,11,-1.50,11
2025-08-02,COL,PIT,-1.50,11,-1.50,11
2025-08-02,LAA,CWS,1.50,11,1.50,11
2025-08-02,SD,STL,1.50,11,1.50,11
2025-08-02,ATH,AZ,0.00,10,0.00,10
2025-08-02,SEA,TEX,1.50,11,1.50,11
2025-08-02,TB,LAD,-1.50,11,-1.50,11
2025-08-02,CHC,BAL,1.50,11,1.50,11
2025-08-02,TOR,KC,1.50,11,1.50,11
2025-08-02,COL,PIT,-1.50,11,-1.50,11
2025-08-02,PHI,DET,-1.50,11,-1.50,11
2025-08-02,WSH,MIL,-1.50,11,-1.50,11
2025-08-02,BOS,HOU,1.50,11,1.50,11
2025-08-02,NYM,SF,1.50,11,1.50,11
2025-08-02,SEA,TEX,1.50,11,1.50,11
2025-08-02,CLE,MIN,1.50,10,1.50,10
2025-08-02,MIA,NYY,-1.50,11,-1.50,11
2025-08-02,CIN,ATL,-1.50,11,-1.50,11
2025-08-03,ATH,AZ,0.00,10,1.50,10
2025-08-03,LAA,CWS,1.50,11,1.50,11
2025-08-03,SD,STL,1.50,11,1.50,11
2025-08-03,BOS,HOU,-1.50,11,-1.50,8
2025-08-03,TB,LAD,-1.50,11,-1.50,10
2025-08-03,CIN,ATL,1.50,1,1.50,3
2025-08-03,WSH,MIL,-1.50,11,-1.50,11
2025-08-03,TOR,KC,1.50,11,1.50,11
2025-08-03,NYM,SF,1.50,11,1.50,11
2025-08-03,CLE,MIN,1.50,10,1.50,10
2025-08-03,MIA,NYY,-1.50,11,-1.50,11
2025-08-03,CHC,BAL,1.50,11,1.50,11
2025-08-03,COL,PIT,-1.50,11,-1.50,11
2025-08-03,ATH,AZ,0.00,10,1.50,10
2025-08-03,LAA,CWS,1.50,11,1.50,11
2025-08-03,SD,STL,1.50,11,1.50,11
2025-08-03,SEA,TEX,-1.50,11,-1.50,11
2025-08-03,PHI,DET,1.50,11,1.50,11
2025-08-04,PIT,SF,-1.50,11,-1.50,11
2025-08-04,DET,MIN,1.50,8,1.50,8
2025-08-04,MIA,HOU,1.50,11,1.50,11
2025-08-04,PHI,BAL,1.50,11,1.50,11
2025-08-04,BOS,KC,1.50,11,1.50,11
2025-08-04,NYM,CLE,1.50,11,1.50,11
2025-08-04,ATL,MIL,-1.50,10,-1.50,10
2025-08-05,CHC,CIN,1.50,11,1.50,11
2025-08-05,TEX,NYY,1.50,11,1.50,11
2025-08-05,COL,TOR,-1.50,11,-1.50,11
2025-08-05,LAA,TB,1.50,11,1.50,11
2025-08-05,AZ,SD,-1.50,11,-1.50,11
2025-08-05,LAD,STL,1.50,11,1.50,11
2025-08-05,PIT,SF,-1.50,11,-1.50,11
2025-08-05,DET,MIN,1.50,10,1.50,10
2025-08-05,MIA,HOU,-1.50,9,-1.50,9
2025-08-05,WSH,ATH,1.50,10,1.50,10
2025-08-05,PHI,BAL,1.50,11,1.50,11
2025-08-05,BOS,KC,1.50,11,1.50,11
2025-08-05,NYM,CLE,1.50,11,1.50,11
2025-08-05,ATL,MIL,-1.50,10,-1.50,10
2025-08-06,CHC,CIN,1.50,11,1.50,11
2025-08-06,TEX,NYY,-1.50,11,-1.50,11
2025-08-06,COL,TOR,-1.50,11,-1.50,11
2025-08-06,LAA,TB,-1.50,11,-1.50,11
2025-08-06,AZ,SD,-1.50,11,-1.50,11
2025-08-06,SEA,CWS,1.50,11,1.50,11
2025-08-06,LAD,STL,1.50,11,1.50,11
2025-08-06,PIT,SF,-1.50,10,-1.50,11
2025-08-06,PHI,BAL,1.50,11,1.50,11
2025-08-06,NYM,CLE,1.50,11,1.50,11
2025-08-06,DET,MIN,1.50,10,1.50,10
2025-08-06,CHC,CIN,1.50,11,1.50,11
2025-08-06,TEX,NYY,-1.50,11,-1.50,11
2025-08-06,COL,TOR,-1.50,11,-1.50,11
2025-08-06,LAA,TB,-1.50,11,-1.50,11
2025-08-06,LAD,STL,1.50,11,1.50,11
2025-08-06,MIA,HOU,-1.50,11,-1.50,11
2025-08-06,WSH,ATH,-1.50,10,-1.50,10
2025-08-06,BOS,KC,1.50,11,1.50,11
2025-08-06,ATL,MIL,1.50,11,1.50,11
2025-08-07,AZ,SD,,0,,0
2025-08-07,SEA,CWS,1.50,11,1.50,11
2025-08-07,WSH,ATH,-1.50,11,-3.50,8
2025-08-07,SEA,CWS,1.50,11,1.50,11
2025-08-07,PIT,CIN,1.50,11,1.50,11
2025-08-07,ATL,MIA,-1.50,10,-1.50,10
2025-08-08,PIT,CIN,-1.50,11,-1.50,11
2025-08-08,BAL,ATH,-1.50,11,-1.50,11
2025-08-08,NYY,HOU,-1.50,11,-1.50,11
2025-08-08,DET,LAA,1.50,11,1.50,11
2025-08-08,ATL,MIA,-1.50,10,-1.50,10
2025-08-08,CWS,CLE,-1.50,11,-1.50,11
2025-08-09,TEX,PHI,1.50,11,1.50,11
2025-08-09,MIN,KC,-1.50,10,-1.50,10
2025-08-09,MIL,NYM,1.50,11,1.50,11
2025-08-09,STL,CHC,-1.50,11,-1.50,11
2025-08-09,AZ,COL,1.50,11,1.50,11
2025-08-09,SD,BOS,1.50,11,1.50,11
2025-08-09,SEA,TB,1.50,11,1.50,11
2025-08-09,LAD,TOR,1.50,11,1.50,11
2025-08-09,SF,WSH,1.50,11,1.50,11
2025-08-09,ATL,MIA,-1.50,10,-1.50,10
2025-08-09,ATL,MIA,-1.50,10,-1.50,10
2025-08-09,NYY,HOU,-1.50,11,-1.50,11
2025-08-09,SF,WSH,1.50,11,1.50,11
2025-08-09,DET,LAA,1.50,11,1.50,11
2025-08-09,PIT,CIN,-1.50,11,-1.50,11
2025-08-09,BAL,ATH,-1.50,11,-1.50,11
2025-08-09,MIN,KC,-1.50,10,-1.50,10
2025-08-09,CWS,CLE,-1.50,11,-1.50,11
2025-08-09,MIL,NYM,1.50,11,1.50,11
2025-08-09,STL,CHC,-1.50,11,-1.50,11
2025-08-09,TEX,PHI,1.50,11,1.50,11
2025-08-10,AZ,COL,1.50,11,1.50,11
2025-08-10,SD,BOS,1.50,11,1.50,11
2025-08-10,LAD,TOR,1.50,11,1.50,11
2025-08-10,SEA,TB,1.50,11,1.50,11
2025-08-10,MIN,KC,-1.50,10,-1.50,10
2025-08-10,BAL,ATH,1.50,11,-1.50,11
2025-08-10,PIT,CIN,-1.50,11,-1.50,11
2025-08-10,ATL,MIA,1.50,11,1.50,11
2025-08-10,NYY,HOU,1.50,11,1.50,11
2025-08-10,DET,LAA,1.50,11,1.50,11
2025-08-10,CWS,CLE,-1.50,11,-1.50,11
2025-08-10,MIL,NYM,-1.50,11,1.50,11
2025-08-10,TEX,PHI,-1.50,11,-1.50,11
2025-08-10,SF,WSH,1.50,11,1.50,11
2025-08-10,AZ,COL,1.50,11,1.50,11
2025-08-10,SD,BOS,1.50,11,1.50,11
2025-08-10,SEA,TB,1.50,11,1.50,11
2025-08-10,LAD,TOR,1.50,11,1.50,11
2025-08-10,STL,CHC,-1.50,11,-1.50,11
2025-08-11,CIN,PHI,1.50,11,1.50,11
2025-08-11,NYY,MIN,1.50,10,1.50,10
2025-08-11,KC,WSH,1.50,11,1.50,11
2025-08-11,CWS,DET,-1.50,11,-1.50,11
2025-08-11,MIL,PIT,1.50,11,1.50,11
2025-08-11,STL,COL,1.50,11,1.50,11
2025-08-12,TEX,AZ,1.50,11,1.50,11
2025-08-12,HOU,BOS,-1.50,11,-1.50,11
2025-08-12,LAA,LAD,-1.50,11,-1.50,11
2025-08-12,SF,SD,1.50,11,1.50,11
2025-08-12,ATH,TB,-1.50,11,-1.50,11
2025-08-12,BAL,SEA,-1.50,11,-1.50,11
2025-08-12,CIN,PHI,-1.50,11,-1.50,11
2025-08-12,CLE,MIA,1.50,11,1.50,11
2025-08-12,NYY,MIN,1.50,7,1.50,8
2025-08-12,TOR,CHC,1.50,11,1.50,11
2025-08-12,NYM,ATL,1.50,10,1.50,10
2025-08-12,KC,WSH,1.50,11,1.50,11
2025-08-12,CWS,DET,-1.50,8,-1.50,9
2025-08-12,MIL,PIT,1.50,11,1.50,11
2025-08-12,STL,COL,1.50,11,1.50,11
2025-08-13,TEX,AZ,1.50,11,1.50,11
2025-08-13,HOU,BOS,1.50,11,1.50,11
2025-08-13,LAA,LAD,-1.50,11,-1.50,11
2025-08-13,SF,SD,-1.50,11,-1.50,11
2025-08-13,ATH,TB,-1.50,11,-1.50,11
2025-08-13,KC,WSH,1.50,11,1.50,11
2025-08-13,CWS,DET,-1.50,8,-1.50,11
2025-08-13,MIL,PIT,1.50,11,1.50,11
2025-08-13,STL,COL,1.50,11,1.50,11
2025-08-13,TEX,AZ,1.50,11,1.50,11
2025-08-13,SF,SD,-1.50,11,-1.50,11
2025-08-13,CIN,PHI,-1.50,11,-1.50,11
2025-08-13,BAL,SEA,-1.50,11,-1.50,11
2025-08-13,CLE,MIA,1.50,11,1.50,11
2025-08-13,NYY,MIN,1.50,10,1.50,10
2025-08-13,TOR,CHC,1.50,11,1.50,11
2025-08-13,HOU,BOS,1.50,11,1.50,11
2025-08-13,NYM,ATL,1.50,10,1.50,10
2025-08-14,LAA,LAD,,0,,0
2025-08-14,ATH,TB,,0,,0
2025-08-14,BAL,SEA,-1.50,11,-1.50,11
2025-08-14,TOR,CHC,-1.50,11,-1.50,11
2025-08-14,CLE,MIA,1.50,11,1.50,11
2025-08-14,WSH,PHI,-1.50,11,-1.50,11
2025-08-14,NYM,ATL,1.50,10,1.50,10
2025-08-14,MIN,DET,-1.50,10,-1.50,10
2025-08-15,COL,AZ,-1.50,11,-1.50,11
2025-08-15,CHC,PIT,1.50,11,1.50,11
2025-08-15,CIN,MIL,-1.50,8,-1.50,11
2025-08-15,WSH,PHI,-1.50,11,-1.50,11
2025-08-15,TOR,TEX,-1.50,11,-1.50,11
2025-08-15,NYM,SEA,1.50,11,1.50,11
2025-08-15,CLE,ATL,1.50,11,-1.50,11
2025-08-15,BOS,MIA,1.50,11,1.50,11
2025-08-16,HOU,BAL,1.50,10,1.50,11
2025-08-16,MIN,DET,-1.50,10,-1.50,10
2025-08-16,KC,CWS,1.50,11,1.50,11
2025-08-16,STL,NYY,-1.50,11,-1.50,11
2025-08-16,COL,AZ,-1.50,11,-1.50,11
2025-08-16,ATH,LAA,-1.50,11,1.50,11
2025-08-16,LAD,SD,1.50,11,1.50,11
2025-08-16,SF,TB,1.50,11,1.50,11
2025-08-16,CHC,PIT,1.50,11,1.50,11
2025-08-16,TOR,TEX,1.50,11,1.50,11
2025-08-16,WSH,PHI,-1.50,11,-1.50,11
2025-08-16,NYM,SEA,-1.50,11,-1.50,11
2025-08-16,BOS,MIA,1.50,11,1.50,11
2025-08-16,CIN,MIL,-1.50,11,-1.50,11
2025-08-16,HOU,BAL,1.50,10,1.50,11
2025-08-16,CLE,ATL,-1.50,11,-1.50,11
2025-08-16,KC,CWS,1.50,11,1.50,11
2025-08-16,MIN,DET,-1.50,10,-1.50,10
2025-08-16,STL,NYY,-1.50,11,-1.50,11
2025-08-17,COL,AZ,-1.50,11,-1.50,11
2025-08-17,SF,TB,1.50,11,1.50,11
2025-08-17,LAD,SD,1.50,11,1.50,11
2025-08-17,ATH,LAA,-1.50,11,-1.50,11
2025-08-17,WSH,PHI,-1.50,11,-6.75,8
2025-08-17,BOS,MIA,1.50,11,1.50,11
2025-08-17,TOR,TEX,-1.50,11,-1.50,11
2025-08-17,CLE,ATL,1.50,11,1.50,11
2025-08-17,CIN,MIL,1.50,11,1.50,11
2025-08-17,HOU,BAL,1.50,11,1.50,11
2025-08-17,MIN,DET,-1.50,10,-1.50,10
2025-08-17,KC,CWS,1.50,11,1.50,11
2025-08-17,STL,NYY,-1.50,11,-1.50,11
2025-08-17,CHC,PIT,1.50,11,1.50,11
2025-08-17,COL,AZ,-1.50,11,-1.50,11
2025-08-17,ATH,LAA,-1.50,11,-1.50,11
2025-08-17,SF,TB,1.50,11,1.50,11
2025-08-17,LAD,SD,1.50,11,1.50,11
2025-08-17,NYM,SEA,-1.50,11,-1.50,11
2025-08-18,CHC,MIL,1.50,8,1.50,11
2025-08-18,DET,HOU,1.50,11,1.50,11
2025-08-18,PIT,TOR,-1.50,11,-1.50,11
2025-08-18,MIA,STL,1.50,11,1.50,11
2025-08-18,PHI,SEA,-1.50,11,-1.50,11
2025-08-18,BOS,BAL,1.50,11,1.50,11
2025-08-18,ATL,CWS,1.50,11,1.50,11
2025-08-18,KC,TEX,1.50,11,1.50,11
2025-08-19,COL,LAD,-1.50,11,-1.50,11
2025-08-19,LAA,CIN,-1.50,11,-1.50,11
2025-08-19,AZ,CLE,-1.50,11,1.50,11
2025-08-19,SD,SF,1.50,11,1.50,11
2025-08-19,CHC,MIL,-1.50,10,-1.50,11
2025-08-19,DET,HOU,1.50,11,1.50,11
2025-08-19,PIT,TOR,-1.50,11,-1.50,11
2025-08-19,MIA,STL,1.50,11,1.50,11
2025-08-19,WSH,NYM,-1.50,11,-1.50,11
